bootstrap,N,C
17,23,0.9780744493624716
17,24,0.978202484842057
17,25,0.9784041304299118
18,2,0.9577597843755928
18,3,0.9632869904459181
18,4,0.9661671079565034
18,5,0.9682585649404764
18,6,0.9700352809849176
18,7,0.9714579231162382
18,8,0.9722851304047703
18,9,0.9731494955034438
18,10,0.9737226037181296
18,11,0.9744383931281958
18,12,0.9750844845814741
18,13,0.9754746403149502
18,14,0.9757863598019947
18,15,0.9761184868952519
18,16,0.9763947384724612
18,17,0.9767528958537317
18,18,0.9770418715045267
18,19,0.9773884270043626
18,20,0.9775088047050297
18,21,0.9777351409132623
18,22,0.9780943532057917
18,23,0.9783407073163153
18,24,0.9785632779755515
18,25,0.9787632972370633
19,2,0.9600885221841791
19,3,0.965634128787056
19,4,0.9677929483594355
19,5,0.969663105019476
19,6,0.971136270675716
19,7,0.972260136527109
19,8,0.9727968381263734
19,9,0.9736444533855784
19,10,0.974291465421782
19,11,0.974858950925406
19,12,0.9753450686425045
19,13,0.9757618592765653
19,14,0.9759719208905788
19,15,0.976342724662712
19,16,0.9768298659816502
19,17,0.9770874984258063
19,18,0.9773184302237689
19,19,0.9775382866245501
19,20,0.9777574643006568
19,21,0.9781163534938628
19,22,0.9783666929552488
19,23,0.9786264091074423
19,24,0.9786728333008669
19,25,0.9788335378756734
20,2,0.9568922190106542
20,3,0.9623392077937742
20,4,0.965527660543434
20,5,0.9677131484672716
20,6,0.9691712214542475
20,7,0.9704776227628483
20,8,0.9714840931868335
20,9,0.972615045540498
20,10,0.9731266524191031
20,11,0.9737978378898239
20,12,0.9742892174909698
20,13,0.9748169370434266
20,14,0.9752961983523756
20,15,0.9758034610446086
20,16,0.975917714613015
20,17,0.976260619426099
20,18,0.9767188460478361
20,19,0.9769690710155251
20,20,0.9772315080266215
20,21,0.9773689025887046
20,22,0.9775978376968629
20,23,0.9777594467485027
20,24,0.9779959754748024
20,25,0.9781413089559874
21,2,0.9580680370797645
21,3,0.9636524332578732
21,4,0.9670510339435685
21,5,0.9687745202803352
21,6,0.9701957216467776
21,7,0.9713014377050174
21,8,0.9724474168312901
21,9,0.9732780352588654
21,10,0.9741429874032125
21,11,0.9746727501295496
21,12,0.975123517821323
21,13,0.9754203183700765
21,14,0.9758424639724249
21,15,0.9762099668636618
21,16,0.9765428103561063
21,17,0.9769813788516558
21,18,0.977213763711726
21,19,0.9774658116237875
21,20,0.9777167572744109
21,21,0.9778706121893996
21,22,0.978127155813542
21,23,0.9782436603200325
21,24,0.9783976562092059
21,25,0.9786344995758806
22,2,0.9578639643708023
22,3,0.963965261741955
22,4,0.9670436083046663
22,5,0.9693689152580391
22,6,0.9707802980074697
22,7,0.9715548445630817
22,8,0.9727461259590866
22,9,0.9733626142641151
22,10,0.9740924908346785
22,11,0.9745819159397648
22,12,0.9749331762977672
22,13,0.975376570055394
22,14,0.975843823514187
22,15,0.9762059457158453
22,16,0.9765304614684305
22,17,0.9770613879651242
22,18,0.9773325746752038
22,19,0.9776053094980671
22,20,0.9778474636788337
22,21,0.9780916113083473
22,22,0.9782798549791222
22,23,0.9785113305555169
22,24,0.9786525418552262
22,25,0.978862300930623
23,2,0.9584759079395608
23,3,0.9645515710457676
23,4,0.9674556761042992
23,5,0.9695924186320064
23,6,0.9708709901127233
23,7,0.9720319239001745
23,8,0.973057353415806
23,9,0.9735177442674714
23,10,0.9741737980200549
23,11,0.9748161638598875
23,12,0.9752899893557564
23,13,0.975740122796664
23,14,0.9761400796102525
23,15,0.9765238677154255
23,16,0.9766785462398752
23,17,0.9768977557435332
23,18,0.9772586667165255
23,19,0.9775293881067463
23,20,0.9777558770545718
23,21,0.9779974137936189
23,22,0.9782210396550294
23,23,0.9783683675132774
23,24,0.9785653118399905
23,25,0.9786054920307733
24,2,0.9603596232511918
24,3,0.9643258037530382
24,4,0.9678982550790097
24,5,0.9694267132246743
24,6,0.9708151415858867
24,7,0.9720271103723278
24,8,0.9731246631994963
24,9,0.9737725321982521
24,10,0.9744739431656235
24,11,0.9750488103497066
24,12,0.9755149831173243
24,13,0.9759477929205055
24,14,0.9763458389611626
24,15,0.976670834794848
24,16,0.9769295697134043
24,17,0.9772118593555544
24,18,0.9772636736326931
24,19,0.9776921899124689
24,20,0.9779649944938097
24,21,0.9780786051997282
24,22,0.9782587859824049
24,23,0.9785435150793748
24,24,0.9786851152179965
24,25,0.9787726501267875
25,2,0.9569551662332484
25,3,0.9620556181549422
25,4,0.9659212264239176
25,5,0.9677019174266146
25,6,0.969251663615998
25,7,0.9706614587521466
25,8,0.9715764494159695
25,9,0.9727174664227357
25,10,0.97353559062552
25,11,0.9742706806412196
25,12,0.9748524578573786
25,13,0.9753175682738487
25,14,0.9756455882885573
25,15,0.97581675585069
25,16,0.9760818883966446
25,17,0.9764561810470462
25,18,0.976844392338382
25,19,0.9770882729616133
25,20,0.9772389568940193
25,21,0.9774467032275496
25,22,0.9778486143907595
25,23,0.9780322000529417
25,24,0.9781686174013834
25,25,0.9783697734531906
26,2,0.9550288144532011
26,3,0.9624425504422197
26,4,0.9652069746959849
26,5,0.9673438707090456
26,6,0.9694417970484707
26,7,0.9707829864222038
26,8,0.9718099097008626
26,9,0.9729666711671109
26,10,0.9737898113179153
26,11,0.9743541432406863
26,12,0.9749284116763643
26,13,0.975378048904059
26,14,0.9757730539110351
26,15,0.9763308535756331
26,16,0.9767268754105396
26,17,0.9770116115437775
26,18,0.977282653041754
26,19,0.9774854264138129
26,20,0.9777161905674653
26,21,0.9779301552630988
26,22,0.978096689566611
26,23,0.9784309949165625
26,24,0.9786235456736188
26,25,0.9788048485003921
27,2,0.9581678709756115
27,3,0.9631599010826875
27,4,0.9666421214386192
27,5,0.9684685800462137
27,6,0.9697770079567154
27,7,0.9710422519372723
27,8,0.9721252389869863
27,9,0.9730009304341091
27,10,0.9736347831142764
27,11,0.9743964052430596
27,12,0.9750562143051952
27,13,0.9753990091758453
27,14,0.9758953577780443
27,15,0.9761494329676236
27,16,0.9764004158242585
27,17,0.9767872878872093
27,18,0.9770728027498504
27,19,0.9774359742901911
27,20,0.9776125304689974
27,21,0.9778206830870804
27,22,0.9779569606363359
27,23,0.9781416084853412
27,24,0.9782417034901302
27,25,0.9784215801034372
28,2,0.9569817626955271
28,3,0.9635749192175713
28,4,0.967624459667694
28,5,0.9692760984373464
28,6,0.9704564183704033
28,7,0.9716870866321937
28,8,0.9724737513305521
28,9,0.9733091592156492
28,10,0.9739034535179723
28,11,0.9743172177932895
28,12,0.974859356789111
28,13,0.9753226725185173
28,14,0.9757537552723574
28,15,0.9761329060663382
28,16,0.9764974679733339
28,17,0.9767429984710354
28,18,0.9769424397565799
28,19,0.9772154546959037
28,20,0.9773922305540442
28,21,0.9775865303918979
28,22,0.9777023586079713
28,23,0.9779617384696035
28,24,0.9780934599571388
28,25,0.9782621842542579
29,2,0.9554948124212619
29,3,0.962389864213444
29,4,0.9657261466837773
29,5,0.9684554527448584
29,6,0.9699195956976717
29,7,0.9712343614853984
29,8,0.9721466574100994
29,9,0.9731187505329019
29,10,0.974101693797368
29,11,0.974736500320133
29,12,0.9753237707870607
29,13,0.975628800056766
29,14,0.9760152532221691
29,15,0.9764977191170253
29,16,0.9769073123939064
29,17,0.9772859278569922
29,18,0.977555361736512
29,19,0.9777037497757574
29,20,0.9780011533851289
29,21,0.9782375043709115
29,22,0.9784255024147578
29,23,0.9785814362846644
29,24,0.9787496270438952
29,25,0.9788546284940596
30,2,0.9574562382707132
30,3,0.9639022505405695
30,4,0.9674237483779503
30,5,0.9694619693762772
30,6,0.97093966304394
30,7,0.9721838625089547
30,8,0.9729538914956581
30,9,0.9739343100042627
30,10,0.9746706950001708
30,11,0.9751080821946915
30,12,0.9755064407119662
30,13,0.9759115640165652
30,14,0.9762534800430727
30,15,0.9766232572073215
30,16,0.9768522107393048
30,17,0.9771150597009595
30,18,0.9772335278231625
30,19,0.9774295891039998
30,20,0.977665883087132
30,21,0.977789591706756
30,22,0.9779729179606317
30,23,0.9782309910236403
30,24,0.9783899677656503
30,25,0.9785438335130255
31,2,0.9584154233328512
31,3,0.9642653381211652
31,4,0.9675893535606205
31,5,0.9692310218942981
31,6,0.9707166625254775
31,7,0.971905044579766
31,8,0.9726548018477932
31,9,0.9736258323799735
31,10,0.9742496233785443
31,11,0.9749816009493536
31,12,0.9753363502892134
31,13,0.9758091217629415
31,14,0.9763001313226211
31,15,0.9765376236149234
31,16,0.976905502785342
31,17,0.9771729712991808
31,18,0.977401549015705
31,19,0.9775793370248778
31,20,0.977839646377392
31,21,0.9780532305256816
31,22,0.9782029188061983
31,23,0.9782155700465143
31,24,0.9783690981193739
31,25,0.9785202679038127
32,2,0.9580417728746706
32,3,0.9645688723591169
32,4,0.9671959879031585
32,5,0.9689157945643199
32,6,0.97046641921511
32,7,0.9718429201357618
32,8,0.9726283742126139
32,9,0.9734561204843276
32,10,0.9741108192778162
32,11,0.9746991771812309
32,12,0.9751750166882354
32,13,0.9756966760239393
32,14,0.9760472772278579
32,15,0.9764645301568382
32,16,0.9766405091058193
32,17,0.9768931222074853
32,18,0.9771661843348156
32,19,0.977386602792522
32,20,0.9776859246668007
32,21,0.9779792016437113
32,22,0.9782476470137815
32,23,0.9783776414127102
32,24,0.9785431656717927
32,25,0.9787167226476015
33,2,0.9589983159140684
33,3,0.9645014512752607
33,4,0.9679321420665028
33,5,0.9702501252501599
33,6,0.9722272721642333
33,7,0.9731470478190284
33,8,0.9740766743450123
33,9,0.9745843472181108
33,10,0.9750974358851087
33,11,0.9755045693776161
33,12,0.9761090617028294
33,13,0.9765159460317698
33,14,0.9766530950954267
33,15,0.977015978322603
33,16,0.977309352246735
33,17,0.977630109882137
33,18,0.9778848005121261
33,19,0.9780418773301753
33,20,0.9781368468516973
33,21,0.9783607880619951
33,22,0.9785561896252623
33,23,0.9787287359482248
33,24,0.978849839203992
33,25,0.9790440864918292
34,2,0.9588123722615092
34,3,0.9637877418193822
34,4,0.9671171369157704
34,5,0.9688028325337996
34,6,0.9703963650618963
34,7,0.9718158171431985
34,8,0.9727518371394888
34,9,0.9733885918329553
34,10,0.9741946570948444
34,11,0.9746218876628151
34,12,0.9751919013047976
34,13,0.9758347710167778
34,14,0.9761680197336793
34,15,0.9765023390360744
34,16,0.9768719167499619
34,17,0.9771908610970359
34,18,0.9774371720383513
34,19,0.9776868759887897
34,20,0.9778571593203098
34,21,0.9780714498165862
34,22,0.9783235088012534
34,23,0.9785120255400627
34,24,0.9787661258542486
34,25,0.9787298556553229
35,2,0.9597374637552948
35,3,0.9644009312531175
35,4,0.9674004008733417
35,5,0.9694928065824051
35,6,0.970897818694547
35,7,0.9720864495762156
35,8,0.9731252497157875
35,9,0.9737377335467229
35,10,0.9744542588304108
35,11,0.9750601145607776
35,12,0.9755298061162772
35,13,0.9760259964861718
35,14,0.9763433726496785
35,15,0.9766327352786475
35,16,0.9769492502812162
35,17,0.9771690129768206
35,18,0.9775410819885124
35,19,0.9777991743841654
35,20,0.9781202536801215
35,21,0.9783108287249437
35,22,0.9785245064393492
35,23,0.9786243404588205
35,24,0.9788222030546936
35,25,0.9788994867465055
36,2,0.9594284005171135
36,3,0.9644466277708595
36,4,0.9678020657532119
36,5,0.9699634280594522
36,6,0.9712717663446241
36,7,0.9724350719904674
36,8,0.9733359043217441
36,9,0.9739705745521396
36,10,0.9743436074952422
36,11,0.974779607592733
36,12,0.9753496844124878
36,13,0.975751176570754
36,14,0.9760895016041402
36,15,0.9765110409918266
36,16,0.9767152039002216
36,17,0.977080590382035
36,18,0.9772248877237749
36,19,0.9774011335754232
36,20,0.9776155489521933
36,21,0.9778157530961936
36,22,0.9780895408439679
36,23,0.9783063567142888
36,24,0.9784511547627557
36,25,0.9786109821143746
37,2,0.9559091469242973
37,3,0.9625436163087872
37,4,0.9660542961241623
37,5,0.9681045100077569
37,6,0.9699209271462718
37,7,0.97123176105058
37,8,0.972168614756519
37,9,0.9727678867072201
37,10,0.9735794689878369
37,11,0.9741208201949859
37,12,0.9746512363960732
37,13,0.975237354217741
37,14,0.9757065045863282
37,15,0.9760879384783415
37,16,0.9764534257354796
37,17,0.9766436341500206
37,18,0.9768976465893924
37,19,0.9772318936054953
37,20,0.9773737608815051
37,21,0.9776413035460672
37,22,0.9776885894078762
37,23,0.9778936713640626
37,24,0.9781072622814904
37,25,0.9783356054578215
38,2,0.9570163879618095
38,3,0.9630769362280038
38,4,0.9666978403440313
38,5,0.9685792928060418
38,6,0.9701015850831389
38,7,0.971428200577807
38,8,0.9724958100337852
38,9,0.9732581339544553
38,10,0.9740904178965875
38,11,0.9747294701435779
38,12,0.9752733659758447
38,13,0.9758192514963823
38,14,0.9763038215968387
38,15,0.9765116162690747
38,16,0.9767517857509062
38,17,0.9770326174319623
38,18,0.9772294477364696
38,19,0.9774942009091064
38,20,0.9777330230729367
38,21,0.9779634961141084
38,22,0.9781382649175157
38,23,0.9782844476217631
38,24,0.9783728334264755
38,25,0.9785144754044514
39,2,0.9572798975664517
39,3,0.9631751290790799
39,4,0.9663912335140918
39,5,0.9682266625591377
39,6,0.9697543575159753
