bootstrap,N,C
96,8,0.9878
96,9,0.9883
96,10,0.9888
96,11,0.989
96,12,0.9902
96,13,0.9901
96,14,0.9904
96,15,0.9901
96,16,0.9906
96,17,0.9912
96,18,0.991
96,19,0.9912
96,20,0.9912
96,21,0.9919
96,22,0.9914
96,23,0.9915
96,24,0.992
96,25,0.992
96,26,0.9921
96,27,0.9922
96,28,0.9924
96,29,0.9925
96,30,0.992
96,31,0.9923
96,32,0.9919
96,33,0.9922
96,34,0.992
96,35,0.9917
96,36,0.9915
96,37,0.9918
96,38,0.992
96,39,0.9922
96,40,0.992
96,41,0.9919
96,42,0.9928
96,43,0.9925
96,44,0.9929
96,45,0.9922
96,46,0.9922
96,47,0.9925
96,48,0.9929
96,49,0.9924
96,50,0.9924
97,2,0.9577
97,3,0.9816
97,4,0.9846
97,5,0.9877
97,6,0.9892
97,7,0.9893
97,8,0.9893
97,9,0.9891
97,10,0.9896
97,11,0.9901
97,12,0.9905
97,13,0.9904
97,14,0.991
97,15,0.991
97,16,0.9911
97,17,0.9901
97,18,0.991
97,19,0.9906
97,20,0.991
97,21,0.9916
97,22,0.9914
97,23,0.9917
97,24,0.9916
97,25,0.9917
97,26,0.9921
97,27,0.9924
97,28,0.9923
97,29,0.9926
97,30,0.9922
97,31,0.9924
97,32,0.9924
97,33,0.9925
97,34,0.9925
97,35,0.9927
97,36,0.9925
97,37,0.9924
97,38,0.9922
97,39,0.9925
97,40,0.9922
97,41,0.9925
97,42,0.9923
97,43,0.9923
97,44,0.9922
97,45,0.9922
97,46,0.9925
97,47,0.992
97,48,0.9924
97,49,0.9924
97,50,0.9926
98,2,0.9511
98,3,0.976
98,4,0.9832
98,5,0.9848
98,6,0.987
98,7,0.9866
98,8,0.9875
98,9,0.9886
98,10,0.9902
98,11,0.9906
98,12,0.9896
98,13,0.9889
98,14,0.9894
98,15,0.9899
98,16,0.9899
98,17,0.99
98,18,0.9901
98,19,0.9906
98,20,0.9907
98,21,0.9915
98,22,0.9908
98,23,0.9912
98,24,0.9916
98,25,0.9916
98,26,0.9914
98,27,0.9919
98,28,0.9917
98,29,0.9916
98,30,0.9919
98,31,0.9916
98,32,0.9918
98,33,0.9916
98,34,0.9918
98,35,0.9917
98,36,0.9917
98,37,0.9919
98,38,0.9915
98,39,0.9924
98,40,0.9919
98,41,0.9921
98,42,0.9922
98,43,0.9917
98,44,0.9918
98,45,0.9916
98,46,0.9924
98,47,0.9917
98,48,0.9922
98,49,0.9922
98,50,0.9927
99,2,0.9531
99,3,0.9782
99,4,0.9825
99,5,0.9852
99,6,0.9855
99,7,0.9873
99,8,0.9882
99,9,0.9882
99,10,0.9885
99,11,0.9879
99,12,0.989
99,13,0.9899
99,14,0.9898
99,15,0.9905
99,16,0.9908
99,17,0.9913
99,18,0.992
99,19,0.991
99,20,0.9918
99,21,0.9908
99,22,0.9911
99,23,0.9916
99,24,0.9912
99,25,0.9912
99,26,0.9913
99,27,0.9914
99,28,0.9913
99,29,0.9918
99,30,0.9921
99,31,0.9924
99,32,0.9923
99,33,0.9917
99,34,0.9922
99,35,0.9923
99,36,0.993
99,37,0.9924
99,38,0.9924
99,39,0.9921
99,40,0.9924
99,41,0.9921
99,42,0.9919
99,43,0.9922
99,44,0.9919
99,45,0.9919
99,46,0.992
99,47,0.9917
99,48,0.9921
99,49,0.992
99,50,0.9921
100,2,0.9558
100,3,0.9801
100,4,0.9827
100,5,0.984
100,6,0.9883
100,7,0.9876
100,8,0.9898
100,9,0.9903
100,10,0.9906
100,11,0.9906
100,12,0.9908
100,13,0.9914
100,14,0.9921
100,15,0.9917
100,16,0.9921
100,17,0.9917
100,18,0.9923
100,19,0.9918
100,20,0.9919
100,21,0.9916
100,22,0.9928
100,23,0.9933
100,24,0.9935
100,25,0.9933
100,26,0.9927
100,27,0.9925
100,28,0.9919
100,29,0.9923
100,30,0.9925
100,31,0.9929
100,32,0.9928
100,33,0.9928
100,34,0.9931
100,35,0.9929
100,36,0.9928
100,37,0.9928
100,38,0.9929
100,39,0.9925
100,40,0.993
100,41,0.9928
100,42,0.993
100,43,0.993
100,44,0.9927
100,45,0.9928
100,46,0.993
100,47,0.9928
100,48,0.9929
100,49,0.9924
100,50,0.9927
101,2,0.9519
101,3,0.9794
101,4,0.9807
101,5,0.9862
101,6,0.9858
101,7,0.987
101,8,0.9864
101,9,0.9883
101,10,0.9884
101,11,0.9899
101,12,0.9908
101,13,0.9908
101,14,0.991
101,15,0.9912
101,16,0.9905
101,17,0.9909
101,18,0.9913
101,19,0.9915
101,20,0.9918
101,21,0.9924
101,22,0.9926
101,23,0.9917
101,24,0.9922
101,25,0.9918
101,26,0.9923
101,27,0.9922
101,28,0.9927
101,29,0.9925
101,30,0.9924
101,31,0.9923
101,32,0.9926
101,33,0.9925
101,34,0.9925
101,35,0.9919
101,36,0.9927
101,37,0.9922
101,38,0.993
101,39,0.9921
101,40,0.993
101,41,0.9928
101,42,0.9929
101,43,0.9928
101,44,0.9929
101,45,0.9929
101,46,0.993
101,47,0.9927
101,48,0.9931
101,49,0.9931
101,50,0.993
102,2,0.9528
102,3,0.9777
102,4,0.9827
102,5,0.9848
102,6,0.986
102,7,0.9866
102,8,0.9887
102,9,0.988
102,10,0.9889
102,11,0.9888
102,12,0.989
102,13,0.9893
102,14,0.9898
102,15,0.9901
102,16,0.9901
102,17,0.9898
102,18,0.9907
102,19,0.9903
102,20,0.9911
102,21,0.9907
102,22,0.9912
102,23,0.991
102,24,0.9916
102,25,0.9904
102,26,0.9908
102,27,0.9911
102,28,0.991
102,29,0.9909
102,30,0.991
102,31,0.9915
102,32,0.9916
102,33,0.9909
102,34,0.9915
102,35,0.9911
102,36,0.9915
102,37,0.9917
102,38,0.9914
102,39,0.9913
102,40,0.9909
102,41,0.9912
102,42,0.9911
102,43,0.9913
102,44,0.9913
102,45,0.9915
102,46,0.9916
102,47,0.9912
102,48,0.9915
102,49,0.9914
102,50,0.9914
103,2,0.9475
103,3,0.976
103,4,0.98
103,5,0.9847
103,6,0.986
103,7,0.9877
103,8,0.9881
103,9,0.9894
103,10,0.9908
103,11,0.9911
103,12,0.9916
103,13,0.9908
103,14,0.9908
103,15,0.991
103,16,0.9911
103,17,0.9909
103,18,0.9911
103,19,0.9909
103,20,0.9904
103,21,0.9908
103,22,0.9914
103,23,0.9909
103,24,0.9911
103,25,0.9913
103,26,0.9912
103,27,0.9913
103,28,0.9917
103,29,0.9915
103,30,0.9915
103,31,0.9917
103,32,0.9923
103,33,0.9922
103,34,0.9922
103,35,0.9919
103,36,0.9921
103,37,0.9923
103,38,0.9927
103,39,0.9929
103,40,0.9928
103,41,0.9929
103,42,0.9928
103,43,0.9926
103,44,0.993
103,45,0.9929
103,46,0.9927
103,47,0.9928
103,48,0.9928
103,49,0.9927
103,50,0.9927
104,2,0.9564
104,3,0.9787
104,4,0.985
104,5,0.9861
104,6,0.9883
104,7,0.9899
104,8,0.9902
104,9,0.991
104,10,0.9904
104,11,0.9914
104,12,0.991
104,13,0.9923
104,14,0.9912
104,15,0.9918
104,16,0.9918
104,17,0.9919
104,18,0.9924
104,19,0.9928
104,20,0.9923
104,21,0.9922
104,22,0.992
104,23,0.9923
104,24,0.9926
104,25,0.9925
104,26,0.9934
104,27,0.9929
104,28,0.993
104,29,0.993
104,30,0.9931
104,31,0.9929
104,32,0.9929
104,33,0.9929
104,34,0.9933
104,35,0.9933
104,36,0.9929
104,37,0.9931
104,38,0.9926
104,39,0.9929
104,40,0.9927
104,41,0.993
104,42,0.9928
104,43,0.9928
104,44,0.9925
104,45,0.9929
104,46,0.9928
104,47,0.9928
104,48,0.9928
104,49,0.9922
104,50,0.9925
105,2,0.9575
105,3,0.9789
105,4,0.9803
105,5,0.9843
105,6,0.9853
105,7,0.9868
105,8,0.9869
105,9,0.9867
105,10,0.9896
105,11,0.9889
105,12,0.989
105,13,0.9887
105,14,0.9889
105,15,0.9885
105,16,0.9882
105,17,0.9876
105,18,0.9884
105,19,0.9882
105,20,0.9888
105,21,0.9893
105,22,0.9897
105,23,0.9895
105,24,0.9896
105,25,0.9898
105,26,0.99
105,27,0.99
105,28,0.9903
105,29,0.9909
105,30,0.9908
105,31,0.9912
105,32,0.991
105,33,0.991
105,34,0.9913
105,35,0.991
105,36,0.9916
105,37,0.9912
105,38,0.9911
105,39,0.9911
105,40,0.9914
105,41,0.991
105,42,0.9908
105,43,0.9907
105,44,0.9911
105,45,0.9908
105,46,0.991
105,47,0.9913
105,48,0.9901
105,49,0.9907
105,50,0.9907
106,2,0.9543
106,3,0.9787
106,4,0.9819
106,5,0.9851
106,6,0.9862
106,7,0.9869
106,8,0.9876
106,9,0.9882
106,10,0.989
106,11,0.9884
106,12,0.9888
106,13,0.9889
106,14,0.9888
106,15,0.989
106,16,0.99
106,17,0.99
106,18,0.9907
106,19,0.991
106,20,0.9904
106,21,0.991
106,22,0.9911
106,23,0.9906
106,24,0.9904
106,25,0.9911
106,26,0.9908
106,27,0.9907
106,28,0.9901
106,29,0.9896
106,30,0.9904
106,31,0.9904
106,32,0.9907
106,33,0.9907
106,34,0.9906
106,35,0.9905
106,36,0.9904
106,37,0.9904
106,38,0.9898
106,39,0.9908
106,40,0.9912
106,41,0.9915
106,42,0.9916
106,43,0.9916
106,44,0.9909
106,45,0.9914
106,46,0.9915
106,47,0.9916
106,48,0.9914
106,49,0.9921
106,50,0.9922
107,2,0.9566
107,3,0.9802
107,4,0.9822
107,5,0.9878
107,6,0.9896
107,7,0.9887
107,8,0.9887
107,9,0.9897
107,10,0.9894
107,11,0.9904
107,12,0.9916
107,13,0.9906
107,14,0.9899
107,15,0.9902
107,16,0.9901
107,17,0.9901
107,18,0.99
107,19,0.9911
107,20,0.9903
107,21,0.9911
107,22,0.9907
107,23,0.9907
107,24,0.9909
107,25,0.991
107,26,0.9914
107,27,0.9913
107,28,0.9916
107,29,0.9915
107,30,0.9919
107,31,0.9916
107,32,0.9918
107,33,0.9922
107,34,0.9914
107,35,0.9916
107,36,0.9913
107,37,0.9908
107,38,0.9909
107,39,0.9912
107,40,0.9916
107,41,0.9917
107,42,0.9921
107,43,0.9916
107,44,0.9914
107,45,0.9913
107,46,0.9914
107,47,0.9911
107,48,0.991
107,49,0.9907
107,50,0.9912
108,2,0.9544
108,3,0.9775
108,4,0.9817
108,5,0.9859
108,6,0.9865
108,7,0.9873
108,8,0.9873
108,9,0.988
108,10,0.9884
108,11,0.9897
108,12,0.99
108,13,0.9904
108,14,0.9902
108,15,0.9901
108,16,0.991
108,17,0.9901
108,18,0.991
108,19,0.9914
108,20,0.9916
108,21,0.9919
108,22,0.9921
108,23,0.9925
108,24,0.9925
108,25,0.9923
108,26,0.9921
108,27,0.9914
108,28,0.9918
108,29,0.9919
108,30,0.9923
108,31,0.9923
108,32,0.9925
108,33,0.9924
108,34,0.9921
108,35,0.9923
108,36,0.9923
108,37,0.9929
108,38,0.9931
108,39,0.9929
108,40,0.9925
108,41,0.9928
108,42,0.9928
108,43,0.9929
108,44,0.9928
108,45,0.9925
108,46,0.9926
108,47,0.9926
108,48,0.9927
108,49,0.993
108,50,0.9926
109,2,0.9517
109,3,0.9753
109,4,0.9815
109,5,0.9817
109,6,0.985
109,7,0.9847
109,8,0.9865
109,9,0.9872
109,10,0.9865
109,11,0.9877
109,12,0.9882
109,13,0.9886
109,14,0.9887
109,15,0.989
109,16,0.9885
109,17,0.9892
109,18,0.989
109,19,0.9894
109,20,0.99
109,21,0.9906
109,22,0.9906
109,23,0.9909
109,24,0.9908
109,25,0.9909
109,26,0.9903
109,27,0.9907
109,28,0.99
109,29,0.9902
109,30,0.99
109,31,0.9901
109,32,0.9905
109,33,0.9904
109,34,0.991
109,35,0.9909
109,36,0.9912
109,37,0.9909
109,38,0.9912
109,39,0.991
109,40,0.9912
109,41,0.9906
109,42,0.9907
109,43,0.9906
109,44,0.9905
109,45,0.9908
109,46,0.9908
109,47,0.9904
109,48,0.9904
109,49,0.9902
109,50,0.9903
110,2,0.9582
110,3,0.9785
110,4,0.9843
110,5,0.9872
110,6,0.9882
110,7,0.9893
110,8,0.9907
110,9,0.9908
110,10,0.9914
110,11,0.9908
110,12,0.9916
110,13,0.9917
110,14,0.9904
110,15,0.9917
110,16,0.9904
110,17,0.9908
110,18,0.9912
110,19,0.9914
110,20,0.9916
110,21,0.992
110,22,0.9926
110,23,0.9917
110,24,0.9924
110,25,0.9926
110,26,0.9924
110,27,0.9926
110,28,0.9929
110,29,0.9925
110,30,0.9928
110,31,0.9925
110,32,0.9924
110,33,0.992
110,34,0.9928
110,35,0.993
110,36,0.9932
110,37,0.9931
110,38,0.9933
110,39,0.9936
110,40,0.9936
110,41,0.9931
110,42,0.993
110,43,0.9929
110,44,0.9933
110,45,0.9933
110,46,0.9935
110,47,0.9932
110,48,0.9932
110,49,0.9935
110,50,0.993
111,2,0.9512
111,3,0.9786
111,4,0.9822
111,5,0.9855
111,6,0.9875
111,7,0.9884
111,8,0.9894
111,9,0.99
111,10,0.9905
111,11,0.9899
111,12,0.9895
111,13,0.9903
111,14,0.9912
111,15,0.991
111,16,0.9907
111,17,0.9913
111,18,0.9914
111,19,0.9918
111,20,0.992
111,21,0.9914
111,22,0.9913
111,23,0.9918
111,24,0.9914
111,25,0.9908
111,26,0.9912
111,27,0.9915
111,28,0.992
111,29,0.9908
111,30,0.9916
111,31,0.9913
111,32,0.9924
111,33,0.9915
111,34,0.9914
111,35,0.9909
111,36,0.9916
111,37,0.9915
111,38,0.9918
111,39,0.9915
111,40,0.992
111,41,0.9919
111,42,0.9917
111,43,0.9916
111,44,0.9917
111,45,0.9916
111,46,0.9917
111,47,0.992
111,48,0.9928
111,49,0.9924
111,50,0.9927
112,2,0.9538
112,3,0.9783
112,4,0.9842
112,5,0.9881
112,6,0.9911
112,7,0.9902
112,8,0.9928
112,9,0.9925
112,10,0.9927
112,11,0.9929
112,12,0.993
112,13,0.9934
112,14,0.9937
112,15,0.9931
112,16,0.9941
112,17,0.9942
112,18,0.9927
112,19,0.9936
112,20,0.9933
112,21,0.9942
112,22,0.9941
112,23,0.9935
112,24,0.9937
112,25,0.9934
112,26,0.9942
112,27,0.9942
112,28,0.9946
112,29,0.9945
112,30,0.9951
112,31,0.9949
112,32,0.9952
112,33,0.9948
112,34,0.9945
112,35,0.9944
112,36,0.9936
112,37,0.9949
112,38,0.9939
112,39,0.994
112,40,0.9935
112,41,0.9935
112,42,0.9934
112,43,0.9939
112,44,0.9936
112,45,0.9942
112,46,0.994
112,47,0.9935
112,48,0.9939
112,49,0.9937
112,50,0.9935
113,2,0.951
113,3,0.9782
113,4,0.9813
113,5,0.9845
113,6,0.9873
113,7,0.9878
113,8,0.989
113,9,0.9902
113,10,0.9907
113,11,0.9901
113,12,0.99
113,13,0.9904
113,14,0.9916
113,15,0.9917
113,16,0.9919
113,17,0.9919
113,18,0.9915
113,19,0.9914
113,20,0.9916
113,21,0.9912
113,22,0.9913
113,23,0.992
113,24,0.9916
113,25,0.991
113,26,0.9923
113,27,0.9918
113,28,0.992
113,29,0.9917
113,30,0.9916
113,31,0.9922
113,32,0.9922
113,33,0.9918
113,34,0.9921
113,35,0.9918
113,36,0.9924
113,37,0.9925
113,38,0.9924
113,39,0.9925
113,40,0.9927
113,41,0.9926
113,42,0.9922
113,43,0.9933
113,44,0.9933
113,45,0.9931
113,46,0.9928
113,47,0.9927
113,48,0.9932
113,49,0.9928
113,50,0.9926
114,2,0.951
114,3,0.9776
114,4,0.9819
114,5,0.9871
114,6,0.9887
114,7,0.9879
114,8,0.9894
114,9,0.9895
114,10,0.9906
114,11,0.9905
114,12,0.9915
114,13,0.9912
114,14,0.9912
114,15,0.9909
114,16,0.9923
114,17,0.9919
114,18,0.9927
114,19,0.9929
114,20,0.9927
114,21,0.9931
114,22,0.9929
114,23,0.9931
114,24,0.9927
114,25,0.9934
114,26,0.9933
114,27,0.9933
114,28,0.9931
114,29,0.9931
114,30,0.993
114,31,0.9931
114,32,0.9925
114,33,0.9929
114,34,0.9927
114,35,0.9925
114,36,0.9924
114,37,0.9928
114,38,0.9929
114,39,0.9928
114,40,0.9929
114,41,0.9926
114,42,0.9924
114,43,0.9925
114,44,0.9925
114,45,0.9927
114,46,0.9927
114,47,0.9922
114,48,0.9929
114,49,0.9922
114,50,0.9924
115,2,0.9558
115,3,0.9782
115,4,0.9821
115,5,0.9851
115,6,0.9856
115,7,0.9865
115,8,0.9873
115,9,0.9876
115,10,0.9888
115,11,0.9897
115,12,0.9896
115,13,0.9891
115,14,0.9896
115,15,0.9894
115,16,0.9899
115,17,0.9893
115,18,0.9896
115,19,0.9897
115,20,0.9896
115,21,0.9899
115,22,0.9903
115,23,0.9902
115,24,0.9903
115,25,0.9909
115,26,0.9911
115,27,0.9906
115,28,0.9908
115,29,0.9906
115,30,0.9905
115,31,0.9911
115,32,0.9902
115,33,0.9917
115,34,0.991
115,35,0.9903
115,36,0.9916
115,37,0.9917
115,38,0.9909
115,39,0.992
115,40,0.9915
115,41,0.9912
115,42,0.9908
115,43,0.9912
115,44,0.9914
115,45,0.9909
115,46,0.9907
115,47,0.9919
115,48,0.9913
115,49,0.9908
115,50,0.9914
116,2,0.9542
116,3,0.9805
116,4,0.9825
116,5,0.9842
116,6,0.9851
116,7,0.9872
116,8,0.9873
116,9,0.9885
116,10,0.989
116,11,0.9891
116,12,0.9901
116,13,0.9896
116,14,0.9902
116,15,0.9901
116,16,0.9907
116,17,0.9906
116,18,0.9913
116,19,0.9911
116,20,0.9921
116,21,0.9917
116,22,0.9915
116,23,0.9911
116,24,0.9908
116,25,0.9913
116,26,0.991
116,27,0.992
116,28,0.9923
116,29,0.9919
116,30,0.9919
116,31,0.9914
116,32,0.9909
116,33,0.9913
116,34,0.9907
116,35,0.9912
116,36,0.9907
116,37,0.9916
116,38,0.9908
116,39,0.9914
116,40,0.9918
116,41,0.9908
116,42,0.991
116,43,0.9908
116,44,0.9907
116,45,0.9905
116,46,0.9904
116,47,0.9913
116,48,0.991
116,49,0.9916
116,50,0.9914
117,2,0.9533
117,3,0.9783
117,4,0.9827
117,5,0.9848
117,6,0.987
117,7,0.9862
117,8,0.9873
117,9,0.9882
117,10,0.9893
117,11,0.9882
117,12,0.989
117,13,0.9885
117,14,0.9886
117,15,0.9887
117,16,0.9892
117,17,0.9896
117,18,0.9899
117,19,0.99
117,20,0.9907
117,21,0.9908
117,22,0.9905
117,23,0.991
117,24,0.9913
117,25,0.9912
117,26,0.9912
117,27,0.9909
117,28,0.9911
117,29,0.9917
117,30,0.9914
117,31,0.9913
117,32,0.9912
117,33,0.9908
117,34,0.9908
117,35,0.9912
117,36,0.9912
117,37,0.9919
117,38,0.9914
117,39,0.9912
117,40,0.9915
117,41,0.9918
117,42,0.9919
117,43,0.9914
117,44,0.9922
117,45,0.992
117,46,0.992
117,47,0.9915
117,48,0.9915
117,49,0.9916
117,50,0.9914
118,2,0.9547
118,3,0.9763
118,4,0.9791
118,5,0.9849
118,6,0.9866
118,7,0.9875
118,8,0.989
118,9,0.9899
118,10,0.9904
118,11,0.9894
118,12,0.9898
118,13,0.99
118,14,0.9911
118,15,0.9913
118,16,0.9913
118,17,0.9918
118,18,0.9915
118,19,0.9924
118,20,0.9915
118,21,0.99
118,22,0.9912
118,23,0.9916
118,24,0.9919
118,25,0.9908
118,26,0.9922
118,27,0.9915
118,28,0.991
118,29,0.9912
118,30,0.9911
118,31,0.9916
118,32,0.9919
118,33,0.9915
118,34,0.9915
118,35,0.9913
118,36,0.9919
118,37,0.992
118,38,0.992
118,39,0.9924
118,40,0.9926
118,41,0.9922
118,42,0.9927
118,43,0.9919
118,44,0.9922
118,45,0.9924
118,46,0.9928
118,47,0.9918
118,48,0.9927
118,49,0.9925
118,50,0.9925
119,2,0.9563
119,3,0.979
119,4,0.9827
119,5,0.9848
119,6,0.9888
119,7,0.989
119,8,0.9901
119,9,0.9904
119,10,0.9911
119,11,0.9913
119,12,0.9909
119,13,0.992
119,14,0.9918
119,15,0.9914
119,16,0.9921
119,17,0.9917
119,18,0.9917
119,19,0.9921
119,20,0.9921
119,21,0.9922
119,22,0.9919
119,23,0.9928
119,24,0.9927
119,25,0.9934
119,26,0.9934
119,27,0.9937
119,28,0.9929
119,29,0.9937
119,30,0.9934
119,31,0.9932
119,32,0.9929
119,33,0.9933
119,34,0.9928
119,35,0.9927
119,36,0.993
119,37,0.9932
119,38,0.9931
119,39,0.9928
119,40,0.9934
119,41,0.9933
119,42,0.9932
119,43,0.9934
119,44,0.9936
119,45,0.9938
119,46,0.9936
119,47,0.9936
119,48,0.9938
119,49,0.9938
119,50,0.9936
120,2,0.9559
120,3,0.9787
120,4,0.981
120,5,0.9846
120,6,0.9861
120,7,0.9857
120,8,0.9867
120,9,0.9861
120,10,0.9866
120,11,0.9874
120,12,0.9877
120,13,0.9899
120,14,0.9896
120,15,0.9902
120,16,0.9904
120,17,0.9906
120,18,0.991
120,19,0.9918
120,20,0.9914
120,21,0.9914
120,22,0.9907
120,23,0.9919
120,24,0.9918
120,25,0.9918
120,26,0.9919
120,27,0.9918
120,28,0.9916
120,29,0.9923
120,30,0.9922
120,31,0.9927
120,32,0.9924
120,33,0.9923
120,34,0.9922
120,35,0.9924
120,36,0.9923
120,37,0.9922
120,38,0.992
120,39,0.9919
120,40,0.9919
120,41,0.992
120,42,0.9922
120,43,0.9921
120,44,0.992
120,45,0.9919
120,46,0.9918
120,47,0.9915
120,48,0.9915
120,49,0.9924
120,50,0.9924
121,2,0.9562
121,3,0.9798
121,4,0.9838
121,5,0.9863
121,6,0.9874
121,7,0.9885
121,8,0.9887
121,9,0.9897
121,10,0.9906
121,11,0.9905
121,12,0.9907
121,13,0.991
121,14,0.991
121,15,0.9918
121,16,0.9915
121,17,0.9917
121,18,0.9922
121,19,0.9925
121,20,0.9918
121,21,0.9918
121,22,0.9913
121,23,0.9911
121,24,0.9915
121,25,0.9916
121,26,0.9915
121,27,0.9916
121,28,0.992
121,29,0.9915
121,30,0.9921
121,31,0.9924
121,32,0.9924
121,33,0.9921
121,34,0.9922
121,35,0.992
121,36,0.992
121,37,0.992
121,38,0.9923
121,39,0.9919
121,40,0.9923
121,41,0.9921
121,42,0.9924
121,43,0.9923
121,44,0.9924
121,45,0.9921
121,46,0.9923
121,47,0.9923
121,48,0.9921
121,49,0.9919
121,50,0.9923
122,2,0.9556
122,3,0.979
122,4,0.9825
122,5,0.9853
122,6,0.9865
122,7,0.987
122,8,0.9872
122,9,0.989
122,10,0.9899
122,11,0.9898
122,12,0.9902
122,13,0.9905
122,14,0.9913
122,15,0.9909
122,16,0.9909
122,17,0.9909
122,18,0.9916
122,19,0.9928
122,20,0.9929
122,21,0.9918
122,22,0.9923
122,23,0.9919
122,24,0.9924
122,25,0.9924
122,26,0.9923
122,27,0.9922
122,28,0.9922
122,29,0.9925
122,30,0.9924
122,31,0.9929
122,32,0.9926
122,33,0.9923
122,34,0.9924
122,35,0.9922
122,36,0.9922
122,37,0.9919
122,38,0.9913
122,39,0.9916
122,40,0.9913
122,41,0.9912
122,42,0.992
122,43,0.9913
122,44,0.9917
122,45,0.9921
122,46,0.9923
122,47,0.9918
122,48,0.9923
122,49,0.9928
122,50,0.9922
123,2,0.9561
123,3,0.9811
123,4,0.9844
123,5,0.9855
123,6,0.9868
123,7,0.9865
123,8,0.9875
123,9,0.9885
123,10,0.9887
123,11,0.9883
123,12,0.9897
123,13,0.9883
123,14,0.9905
123,15,0.9904
123,16,0.9905
123,17,0.9906
123,18,0.9908
123,19,0.9902
123,20,0.991
123,21,0.9906
123,22,0.9911
123,23,0.9907
123,24,0.9911
123,25,0.9908
123,26,0.991
123,27,0.9906
123,28,0.9913
123,29,0.9915
123,30,0.9917
123,31,0.9918
123,32,0.9912
123,33,0.9914
123,34,0.9913
123,35,0.9915
123,36,0.9914
123,37,0.9915
123,38,0.9915
123,39,0.9914
123,40,0.9915
123,41,0.9916
123,42,0.9915
123,43,0.9915
123,44,0.9916
123,45,0.9916
123,46,0.9912
123,47,0.9914
123,48,0.9915
123,49,0.9914
123,50,0.9914
124,2,0.9547
124,3,0.9798
124,4,0.9816
124,5,0.9872
124,6,0.9877
124,7,0.9896
124,8,0.9887
124,9,0.9893
124,10,0.9897
124,11,0.9892
124,12,0.9892
124,13,0.9886
124,14,0.9892
124,15,0.9903
124,16,0.9906
124,17,0.9907
124,18,0.9914
124,19,0.9914
124,20,0.9914
124,21,0.9911
124,22,0.991
124,23,0.991
124,24,0.9916
124,25,0.9916
124,26,0.9915
124,27,0.9913
124,28,0.9912
124,29,0.9915
124,30,0.9914
124,31,0.9917
124,32,0.9918
124,33,0.9919
124,34,0.9912
124,35,0.9922
124,36,0.992
124,37,0.9919
124,38,0.9919
124,39,0.9914
124,40,0.9916
124,41,0.9914
124,42,0.9921
124,43,0.992
124,44,0.9917
124,45,0.9916
124,46,0.9923
124,47,0.9919
124,48,0.9919
124,49,0.9915
124,50,0.9917
125,2,0.9554
125,3,0.9795
125,4,0.982
125,5,0.9849
125,6,0.9852
125,7,0.9875
125,8,0.9873
125,9,0.9886
125,10,0.9898
125,11,0.9888
125,12,0.9899
125,13,0.9901
125,14,0.9906
125,15,0.9906
125,16,0.99
125,17,0.9903
125,18,0.9901
125,19,0.9904
125,20,0.9903
125,21,0.9901
125,22,0.9903
125,23,0.9905
125,24,0.9911
125,25,0.9913
125,26,0.9917
125,27,0.9913
125,28,0.9916
125,29,0.9922
125,30,0.9924
125,31,0.9925
125,32,0.993
125,33,0.993
125,34,0.993
125,35,0.9923
125,36,0.993
125,37,0.9935
125,38,0.9933
125,39,0.9936
125,40,0.9931
125,41,0.9935
125,42,0.993
125,43,0.9934
125,44,0.9932
125,45,0.9931
125,46,0.9932
125,47,0.9931
125,48,0.9929
125,49,0.9929
125,50,0.9929
126,2,0.953
126,3,0.9766
126,4,0.9841
126,5,0.9842
126,6,0.9871
126,7,0.9874
126,8,0.9891
126,9,0.9888
126,10,0.9897
126,11,0.9898
126,12,0.9912
126,13,0.9912
126,14,0.9914
126,15,0.9913
126,16,0.9914
126,17,0.9911
126,18,0.9913
126,19,0.9916
126,20,0.991
126,21,0.9917
126,22,0.9918
126,23,0.9917
126,24,0.9919
126,25,0.992
126,26,0.9925
126,27,0.9918
126,28,0.9924
126,29,0.9917
126,30,0.9918
126,31,0.9918
126,32,0.9921
126,33,0.9913
126,34,0.9929
126,35,0.992
126,36,0.9919
126,37,0.9917
126,38,0.9919
126,39,0.9918
126,40,0.9919
126,41,0.9919
126,42,0.9925
126,43,0.9926
126,44,0.9928
126,45,0.9926
126,46,0.9927
126,47,0.9924
126,48,0.9928
126,49,0.9926
126,50,0.9928
127,2,0.9575
127,3,0.9808
127,4,0.9848
127,5,0.986
127,6,0.9882
127,7,0.9891
127,8,0.9893
127,9,0.9897
127,10,0.9896
127,11,0.9911
127,12,0.9906
127,13,0.9908
127,14,0.991
127,15,0.9915
127,16,0.9915
127,17,0.9914
127,18,0.9913
127,19,0.9918
127,20,0.9918
127,21,0.9917
127,22,0.9924
127,23,0.9926
127,24,0.9925
127,25,0.9923
127,26,0.9925
127,27,0.9923
127,28,0.9924
127,29,0.9925
127,30,0.9926
127,31,0.9925
127,32,0.9927
127,33,0.9927
127,34,0.9931
127,35,0.9929
127,36,0.9927
127,37,0.9928
127,38,0.9921
127,39,0.9924
127,40,0.9921
127,41,0.9926
127,42,0.9926
127,43,0.9929
127,44,0.9929
127,45,0.9926
127,46,0.9928
127,47,0.9928
127,48,0.9927
127,49,0.9925
127,50,0.9927
128,2,0.9498
128,3,0.9794
128,4,0.9821
128,5,0.9838
128,6,0.9855
128,7,0.9891
128,8,0.9886
128,9,0.9901
128,10,0.9905
128,11,0.9906
