bootstrap,N,C
20,28,0.9829294686204808
20,29,0.9832770638835292
20,30,0.9836353661891974
20,31,0.9838689632321664
20,32,0.9841496460817942
20,33,0.9844424514639647
20,34,0.9847163733505006
20,35,0.9849587215376111
20,36,0.9851527480682022
20,37,0.9853832556219605
20,38,0.985591987508387
20,39,0.9858463309653748
20,40,0.9860439227797769
20,41,0.9861870705630905
20,42,0.9863604776762602
20,43,0.9865481175250534
20,44,0.9867095199710626
20,45,0.9868191430713502
20,46,0.986990704542788
20,47,0.9870760235824472
20,48,0.9872073636109714
20,49,0.9873736195291805
20,50,0.9874874551089851
21,2,0.8701126624252091
21,3,0.9074273100409068
21,4,0.9266897565347633
21,5,0.9391800004776165
21,6,0.9476873850049793
21,7,0.9535999761815023
21,8,0.958605399353936
21,9,0.9622045533675818
21,10,0.965326653206124
21,11,0.9672995158300656
21,12,0.9696993378487319
21,13,0.9712888028848253
21,14,0.9726846304909635
21,15,0.9742238451904836
21,16,0.9753725685820653
21,17,0.9762138458964295
21,18,0.9771023795331699
21,19,0.9781305924239856
21,20,0.9788849604934322
21,21,0.9794535433241542
21,22,0.9799521069092674
21,23,0.9804482636695554
21,24,0.9811448973652656
21,25,0.9816766257229591
21,26,0.9820302550044244
21,27,0.9825928681032268
21,28,0.9829501005471339
21,29,0.9833248826035553
21,30,0.9835158063705152
21,31,0.9838462828121688
21,32,0.9841677860105307
21,33,0.9843553550388437
21,34,0.9845916349352899
21,35,0.9848781077157394
21,36,0.985152467239061
21,37,0.9852725223912174
21,38,0.985538167913448
21,39,0.9857078802368106
21,40,0.9859211892578059
21,41,0.9861026379523005
21,42,0.986336847286524
21,43,0.9865520285964002
21,44,0.9867024071751365
21,45,0.9869235147302842
21,46,0.9870129979542054
21,47,0.9871249730548863
21,48,0.9872993107064868
21,49,0.987387189208862
21,50,0.9874843824155293
22,2,0.8723695714204648
22,3,0.9092729418536617
22,4,0.9278765482728217
22,5,0.9403811237366289
22,6,0.9486705553956505
