dataset,mode,role,lambda,n_budget_type,n_budget,eta,n_max,n_star,n_star_unconstrained,capacity_binds,n_star_ci_low,n_star_ci_high,reference_type,reference_n,ratio,ratio_ci_low,ratio_ci_high,early_stop_flag,budget_sensitive,budget_extrapolates_beyond_observed
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9,observed_max,21.0,0.005291005291005289,21,20,20,False,19.0,21.0,N95,47.0,0.425531914893617,0.3620689655172414,0.475,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9013567839195981,observed_max,21.0,0.005211361458225478,21,20,20,False,19.0,21.0,N95,47.0,0.425531914893617,0.3620689655172414,0.475,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9062814070351759,observed_max,21.0,0.004924287430525301,21,21,21,False,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9112060301507539,observed_max,21.0,0.004640316392370653,21,21,21,False,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9161306532663317,observed_max,21.0,0.004359398303778753,21,21,22,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9210552763819095,observed_max,21.0,0.0040814841949655635,21,21,23,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9259798994974875,observed_max,21.0,0.003806526137887724,21,21,24,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9309045226130653,observed_max,21.0,0.003534477218687745,21,21,25,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9358291457286433,observed_max,21.0,0.003265291511009168,21,21,26,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9407537688442211,observed_max,21.0,0.002998924050149945,21,21,27,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9456783919597991,observed_max,21.0,0.002735330808023295,21,21,28,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9506030150753769,observed_max,21.0,0.0024744686688969587,21,21,30,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9555276381909548,observed_max,21.0,0.002216295405882574,21,21,31,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9604522613065327,observed_max,21.0,0.0019607696581484028,21,21,34,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9653768844221106,observed_max,21.0,0.0017078509088295144,21,21,36,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9703015075376885,observed_max,21.0,0.0014574994636106,21,21,39,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9752261306532664,observed_max,21.0,0.0012096764299577706,21,21,43,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9801507537688443,observed_max,21.0,0.000964343696976351,21,21,48,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9850753768844221,observed_max,21.0,0.0007214639158729329,21,21,56,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.99,observed_max,21.0,0.00048100048100048145,21,21,69,True,,,N95,47.0,0.44680851063829785,,,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.25,N95,47.0,0.06382978723404255,47,5,5,False,4.0,6.0,N95,47.0,0.10638297872340426,0.09090909090909091,0.11363636363636363,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5,N95,47.0,0.02127659574468085,47,9,9,False,8.0,11.0,N95,47.0,0.19148936170212766,0.1875,0.20930232558139536,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.75,N95,47.0,0.0070921985815602835,47,17,17,False,15.0,21.0,N95,47.0,0.3617021276595745,0.35185185185185186,0.375,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9,N95,47.0,0.002364066193853427,47,30,30,False,26.0,37.0,N95,47.0,0.6382978723404256,0.6363636363636364,0.6590909090909091,True,False,False
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.25,fixed_cap_50,50.0,0.06,50,5,5,False,5.0,5.0,N95,47.0,0.10638297872340426,0.08620689655172414,0.125,True,False,True
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.5,fixed_cap_50,50.0,0.02,50,10,10,False,9.0,10.0,N95,47.0,0.2127659574468085,0.1724137931034483,0.225,True,False,True
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.75,fixed_cap_50,50.0,0.006666666666666667,50,18,18,False,16.0,19.0,N95,47.0,0.3829787234042553,0.3278617863199548,0.4146341463414634,True,False,True
Snapshot_Serengeti,gold_accuracy,boundary_field_extrapolation,0.9,fixed_cap_50,50.0,0.002222222222222222,50,31,31,False,29.0,34.025000000000006,N95,47.0,0.6595744680851063,0.6032743496672717,0.7317073170731707,True,False,True
